Município;Ano;Produto Interno Bruto a preços correntes (Mil Reais);"Impostos, líquidos de subsídios, sobre produtos a preços correntes (Mil Reais)";Valor adicionado bruto a preços correntes total (Mil Reais);Valor adicionado bruto a preços correntes da agropecuária (Mil Reais);Valor adicionado bruto a preços correntes da indústria (Mil Reais);"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social (Mil Reais)";"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social (Mil Reais)";Estado
Senador Cortes,2021,38035,2144,35891,5662,3721,11341,15165,MG
Senador Firmino,2021,106777,6385,100392,10241,7354,43282,39516,MG
Senador José Bento,2021,35496,1173,34324,12156,1014,8606,12548,MG
Senador Modestino Gonçalves,2021,92207,2280,89927,44693,7207,14777,23250,MG
Senhora de Oliveira,2021,81083,3654,77429,15272,2374,30182,29601,MG
Senhora do Porto,2021,49778,1802,47976,12440,4417,10447,20672,MG
Senhora dos Remédios,2021,115769,4141,111628,21098,9998,32404,48128,MG
Sericita,2021,104985,3813,101172,31449,6952,26346,36424,MG
Seritinga,2021,45232,2817,42415,10424,3215,13827,14948,MG
Serra Azul de Minas,2021,45066,1281,43785,5921,1455,10387,26022,MG
Serra da Saudade,2021,21891,604,21286,7918,811,4097,8461,MG
Serra dos Aimorés,2021,91034,4048,86986,15706,3734,27505,40041,MG
Serra do Salitre,2021,983222,26060,957162,429056,266287,189575,72245,MG
Serrania,2021,161647,9996,151652,43775,16614,53074,38189,MG
Serranópolis de Minas,2021,47456,1295,46161,6297,1644,9536,28684,MG
Serranos,2021,38562,1093,37469,13493,724,9090,14161,MG
Serro,2021,292440,18486,273953,29268,15138,131472,98076,MG
Sete Lagoas,2021,12659740,2188640,10471100,36541,4826059,4366717,1241784,MG
Silveirânia,2021,35150,1107,34043,7447,1341,9264,15991,MG
Silvianópolis,2021,141556,8600,132956,46269,16498,38529,31660,MG
Simão Pereira,2021,104072,4946,99126,5116,57666,16939,19406,MG
Simonésia,2021,285287,12676,272610,89366,10451,82504,90288,MG
Sobrália,2021,67373,2342,65031,10686,2433,21559,30352,MG
Soledade de Minas,2021,81877,3219,78658,17220,4346,26138,30953,MG
Tabuleiro,2021,65731,5007,60724,8928,7442,23243,21111,MG
Taiobeiras,2021,557419,40156,517264,59332,42758,252046,163127,MG
Taparuba,2021,49070,1552,47518,13214,1818,11650,20836,MG
Tapira,2021,689238,60444,628794,123205,366261,99245,40083,MG
Tapiraí,2021,56041,1081,54960,31754,1587,8729,12891,MG
Taquaraçu de Minas,2021,65923,3699,62224,7555,7524,21952,25193,MG
Tarumirim,2021,188341,8916,179425,27694,7838,73013,70879,MG
Teixeiras,2021,191322,10086,181236,23939,27370,71442,58485,MG
Teófilo Otoni,2021,2951670,273231,2678439,90727,368541,1571981,647190,MG
Timóteo,2021,5611339,728712,4882627,1663,3162686,1275599,442678,MG
Tiradentes,2021,205707,15956,189751,7230,15311,123483,43727,MG
Tiros,2021,379859,32907,346952,169944,38281,100100,38627,MG
Tocantins,2021,349691,34271,315420,40131,57477,140202,77610,MG
Tocos do Moji,2021,70719,3030,67690,23532,2743,18263,23152,MG
Toledo,2021,107161,8049,99112,13214,14044,39227,32627,MG
Tombos,2021,130979,9046,121933,19242,5131,58383,39177,MG
Três Corações,2021,2959361,444806,2514555,338109,574598,1214528,387320,MG
Três Marias,2021,3151633,400975,2750658,88355,1955697,518723,187883,MG
Três Pontas,2021,1879264,247732,1631532,212415,341970,787997,289150,MG
Tumiritinga,2021,82915,2907,80009,15729,3596,24722,35962,MG
Tupaciguara,2021,946559,80267,866292,281661,114879,319118,150633,MG
Turmalina,2021,443706,29692,414014,148131,32017,134164,99703,MG
Turvolândia,2021,139820,6900,132920,63352,7274,34520,27774,MG
Ubá,2021,3573940,451171,3122768,32833,1162924,1455566,471445,MG
Ubaí,2021,117219,4200,113019,14434,4898,33271,60417,MG
Ubaporanga,2021,167991,9497,158494,36453,9775,52909,59358,MG
Uberaba,2021,20397519,3114714,17282805,1425496,6133709,8030613,1692988,MG
Uberlândia,2021,43129285,9201421,33927863,921227,10575603,19167843,3263190,MG
Umburatiba,2021,44172,1662,42510,12798,1666,10263,17783,MG
Unaí,2021,4319563,382411,3937152,1610992,323552,1534271,468336,MG
União de Minas,2021,130424,4588,125835,70426,5614,25430,24366,MG
Uruana de Minas,2021,97097,3572,93525,47065,2773,21741,21946,MG
Urucânia,2021,239997,24906,215091,29697,60163,72511,52720,MG
Urucuia,2021,193242,8736,184505,51770,6262,42568,83906,MG
Vargem Alegre,2021,77331,5456,71875,4868,3692,29898,33417,MG
Vargem Bonita,2021,87637,2910,84727,43269,3675,18987,18795,MG
Vargem Grande do Rio Pardo,2021,68130,2015,66115,18491,4548,14056,29019,MG
Varginha,2021,8093810,1842340,6251470,88572,1549576,3920910,692411,MG
Varjão de Minas,2021,316199,9806,306393,180398,24954,61026,40015,MG
Várzea da Palma,2021,1067613,165878,901735,101082,330955,275097,194601,MG
Varzelândia,2021,187206,10199,177007,8897,6777,66724,94609,MG
Vazante,2021,1168648,106851,1061797,294442,368094,289597,109664,MG
Verdelândia,2021,115451,4752,110699,37018,3991,22185,47505,MG
Veredinha,2021,133052,3673,129379,55822,20820,21480,31257,MG
Veríssimo,2021,170434,5051,165383,101522,6844,29158,27860,MG
Vermelho Novo,2021,64216,1800,62416,20750,1584,13934,26149,MG
Vespasiano,2021,3020537,537997,2482540,1174,779300,1058734,643332,MG
Viçosa,2021,1811859,168607,1643252,31310,187358,1038710,385873,MG
Vieiras,2021,53459,1606,51853,15002,1945,12083,22823,MG
Mathias Lobato,2021,43931,2422,41509,5450,1667,13784,20608,MG
Virgem da Lapa,2021,131604,6287,125316,9140,5395,45296,65484,MG
Virgínia,2021,180446,7767,172679,52052,5265,75260,40102,MG
Virginópolis,2021,183953,11956,171996,32383,6475,80303,52835,MG
Virgolândia,2021,62674,1949,60725,12538,1958,16516,29712,MG
Visconde do Rio Branco,2021,1351679,182175,1169503,16197,460552,492261,200494,MG
Volta Grande,2021,140361,22319,118042,12821,30882,43597,30742,MG
Wenceslau Braz,2021,33088,1784,31305,5988,2519,7553,15245,MG
Afonso Cláudio,2021,569771,38859,530913,128587,48979,196271,157075,ES
Águia Branca,2021,246004,21375,224630,69293,23925,75298,56114,ES
Água Doce do Norte,2021,184402,10194,174208,35850,26077,51040,61241,ES
Alegre,2021,575138,32142,542996,72353,133957,201931,134754,ES
Alfredo Chaves,2021,457719,42693,415026,100175,91659,140577,82616,ES
Alto Rio Novo,2021,113034,4945,108088,26348,5260,30859,45622,ES
Anchieta,2021,5764148,140190,5623958,40269,4238344,1094492,250853,ES
Apiacá,2021,118193,10892,107301,19531,5834,38436,43500,ES
Aracruz,2021,5313106,734808,4578298,79986,2627038,1304694,566580,ES
Atílio Vivácqua,2021,360866,65272,295594,21920,94298,105391,73985,ES
Baixo Guandu,2021,928265,68264,860001,52844,382635,258176,166347,ES
Barra de São Francisco,2021,1165006,126747,1038259,75624,341417,401373,219845,ES
Boa Esperança,2021,271044,18700,252345,65208,15183,93094,78860,ES
Bom Jesus do Norte,2021,186832,19783,167049,5936,22484,82836,55792,ES
Brejetuba,2021,294750,13045,281705,128969,19828,66141,66768,ES
Cachoeiro de Itapemirim,2021,6146964,806065,5340899,80565,1531965,2727955,1000414,ES
Cariacica,2021,13698973,4548585,9150388,20821,1673112,5874966,1581488,ES
Castelo,2021,1170595,159529,1011065,112137,279118,421767,198043,ES
Colatina,2021,4378306,497938,3880368,127943,1130284,1964309,657832,ES
Conceição da Barra,2021,607069,55467,551602,103951,91798,177044,178809,ES
Conceição do Castelo,2021,279078,22815,256264,59572,26594,101687,68410,ES
Divino de São Lourenço,2021,82578,3312,79266,27970,5005,18414,27877,ES
Domingos Martins,2021,957684,74985,882699,172884,149377,388158,172279,ES
Dores do Rio Preto,2021,159782,12748,147034,36571,17224,54084,39154,ES
Ecoporanga,2021,411089,19261,391828,99786,60073,115314,116655,ES
Fundão,2021,468479,47910,420569,37339,108013,159502,115714,ES
Governador Lindenberg,2021,334329,24477,309852,92538,45067,104218,68029,ES
Guaçuí,2021,612495,49393,563102,65180,71129,275426,151368,ES
Guarapari,2021,2537472,243974,2293498,69329,290340,1317709,616120,ES
Ibatiba,2021,450090,38079,412011,73202,24133,186588,128087,ES
Ibiraçu,2021,289514,29782,259732,23513,34932,133340,67947,ES
Ibitirama,2021,171983,12359,159624,48474,6687,54671,49792,ES
Iconha,2021,314849,49835,265014,37238,21509,125767,80500,ES
Irupi,2021,236224,19056,217168,46942,10060,88378,71788,ES
Itaguaçu,2021,325867,17985,307882,115469,18170,98508,75735,ES
Itapemirim,2021,5744186,107127,5637058,116500,4062152,1096322,362084,ES
Itarana,2021,266030,17908,248122,46592,60745,85192,55592,ES
Iúna,2021,538444,43234,495210,108435,22510,223173,141092,ES
Jaguaré,2021,963635,57876,905759,163642,295451,271764,174902,ES
Jerônimo Monteiro,2021,172125,10677,161448,28310,9901,59805,63432,ES
João Neiva,2021,646255,82903,563352,19125,276759,185712,81756,ES
Laranja da Terra,2021,187688,11558,176130,62445,9954,46527,57205,ES
Linhares,2021,8036008,1142398,6893610,393611,2824723,2710113,965162,ES
Mantenópolis,2021,203075,9121,193954,54083,9230,53821,76819,ES
Marataízes,2021,6659696,89711,6569985,114908,4862745,1268548,323783,ES
Marechal Floriano,2021,516906,64174,452733,83746,57054,213563,98370,ES
Marilândia,2021,312886,23767,289119,78311,26993,107967,75848,ES
Mimoso do Sul,2021,607415,53543,553872,113097,92518,222316,125940,ES
Montanha,2021,410506,36537,373970,90056,30799,148946,104168,ES
Mucurici,2021,96748,3272,93476,35329,3852,19685,34610,ES
Muniz Freire,2021,383338,24848,358490,124245,24598,113473,96173,ES
Muqui,2021,234321,13782,220538,45676,9768,84730,80365,ES
Nova Venécia,2021,1339644,147773,1191871,159006,167081,611890,253894,ES
Pancas,2021,358499,16755,341744,114609,17311,97358,112466,ES
Pedro Canário,2021,401437,22929,378509,64847,54675,126229,132758,ES
Pinheiros,2021,861702,115335,746367,155894,169644,271411,149418,ES
Piúma,2021,876050,36610,839440,19957,445226,249357,124901,ES
Ponto Belo,2021,107548,4867,102681,23055,5508,29475,44643,ES
Presidente Kennedy,2021,6811825,59765,6752060,79636,5314481,1210280,147663,ES
Rio Bananal,2021,525682,44069,481614,175743,41862,151294,112715,ES
Rio Novo do Sul,2021,229883,24757,205126,24300,49109,69444,62273,ES
Santa Leopoldina,2021,330158,9586,320572,117176,87154,56321,59920,ES
Santa Maria de Jetibá,2021,1631424,118583,1512841,763736,99790,416156,233159,ES
Santa Teresa,2021,577185,49369,527817,119839,38902,243479,125596,ES
São Domingos do Norte,2021,331339,39256,292083,55152,116234,69998,50699,ES
São Gabriel da Palha,2021,762065,66535,695530,90351,100421,323491,181266,ES
São José do Calçado,2021,203596,12458,191138,26777,42193,63287,58881,ES
São Mateus,2021,2947644,298200,2649444,365621,393964,1231889,657970,ES
São Roque do Canaã,2021,228984,20226,208757,46457,23934,77020,61346,ES
Serra,2021,37279406,8471037,28808369,34539,13151407,13219359,2403065,ES
Sooretama,2021,667529,71260,596269,108934,147047,173118,167170,ES
Vargem Alta,2021,430100,48185,381915,47530,99401,130337,104648,ES
Venda Nova do Imigrante,2021,702153,83342,618811,77227,78060,332828,130697,ES
Viana,2021,4227568,1183023,3044545,23017,586594,2058105,376829,ES
Vila Pavão,2021,180643,10257,170386,48464,24917,43545,53459,ES
Vila Valério,2021,434064,29226,404837,168988,24505,129708,81636,ES
Vila Velha,2021,16305842,3602230,12703612,25395,2493628,8047840,2136750,ES
Vitória,2021,31423573,6232814,25190759,26154,9518389,13650873,1995344,ES
Angra dos Reis,2021,11194244,1084315,10109929,60857,3331325,4796244,1921503,RJ
Aperibé,2021,249125,19482,229643,9387,13599,85162,121496,RJ
Araruama,2021,4234265,362327,3871938,59721,1071338,1557788,1183091,RJ
Areal,2021,427444,74944,352500,4394,89808,123298,135000,RJ
Armação dos Búzios,2021,2970333,132245,2838088,12586,1181357,1165239,478906,RJ
Arraial do Cabo,2021,2705477,71347,2634130,22382,1510708,714001,387039,RJ
Barra do Piraí,2021,2713911,301915,2411997,47238,540721,1047626,776412,RJ
Barra Mansa,2021,6449309,692595,5756714,70860,1292424,2974224,1419206,RJ
Belford Roxo,2021,8839808,1038410,7801398,3708,1047940,3073720,3676029,RJ
Bom Jardim,2021,887304,112636,774668,105464,184755,252075,232374,RJ
Bom Jesus do Itabapoana,2021,908167,93151,815016,55743,98643,356690,303940,RJ
Cabo Frio,2021,12359627,531924,11827703,58007,5375425,4224096,2170174,RJ
Cachoeiras de Macacu,2021,1305514,123233,1182281,65696,255651,381965,478969,RJ
Cambuci,2021,400563,59051,341512,73845,37304,87090,143273,RJ
Carapebus,2021,726769,22065,704705,13339,339637,152594,199135,RJ
Comendador Levy Gasparian,2021,603975,57802,546173,6122,320229,126737,93085,RJ
Campos dos Goytacazes,2021,37179860,1429953,35749907,368935,20380244,10854552,4146176,RJ
Cantagalo,2021,841421,72343,769078,40422,345749,199717,183189,RJ
Cardoso Moreira,2021,395482,43500,351983,28953,88349,107691,126989,RJ
Carmo,2021,561153,68300,492853,24934,139475,160720,167723,RJ
Casimiro de Abreu,2021,2352168,82278,2269890,13479,1173402,633043,449966,RJ
Conceição de Macabu,2021,434144,37243,396901,21308,15761,151147,208684,RJ
Cordeiro,2021,456176,29684,426492,7438,49845,174132,195076,RJ
Duas Barras,2021,249220,29258,219962,30631,18051,57928,113352,RJ
Duque de Caxias,2021,53136666,8803152,44333515,18006,14779164,22667528,6868815,RJ
Engenheiro Paulo de Frontin,2021,406744,48804,357940,10993,88646,100098,158203,RJ
Guapimirim,2021,1364014,120839,1243175,29283,223702,444461,545730,RJ
Iguaba Grande,2021,631409,37733,593676,2798,44763,243321,302795,RJ
Itaboraí,2021,5640738,580794,5059944,17169,649532,2458243,1935000,RJ
Itaguaí,2021,10502749,1287471,9215278,18783,769963,7105419,1321113,RJ
Italva,2021,418766,34694,384073,26677,89144,119034,149217,RJ
Itaocara,2021,635896,74561,561335,68679,48108,242849,201698,RJ
Itaperuna,2021,3394972,322566,3072406,79778,485133,1639590,867905,RJ
Itatiaia,2021,6893431,2437034,4456398,6492,2061683,2020753,367470,RJ
Japeri,2021,1530205,124967,1405237,7290,206300,385266,806381,RJ
Laje do Muriaé,2021,184165,18202,165963,14213,28743,40639,82369,RJ
Macaé,2021,17747016,2760752,14986264,75525,5538025,6094437,3278277,RJ
Macuco,2021,214875,26012,188862,5305,47805,67231,68521,RJ
Magé,2021,4765844,332822,4433022,65818,536856,1854252,1976097,RJ
Mangaratiba,2021,3211900,200473,3011427,20401,126012,2297233,567781,RJ
Maricá,2021,85814296,757901,85056395,16520,65616073,17609607,1814194,RJ
Mendes,2021,357694,29096,328598,940,26114,146103,155441,RJ
Mesquita,2021,2619229,163246,2455983,3243,155039,1087348,1210353,RJ
Miguel Pereira,2021,632510,49213,583297,7242,43357,285306,247393,RJ
Miracema,2021,662192,60137,602055,22295,88400,236861,254499,RJ
Natividade,2021,324266,32021,292245,24160,16293,116999,134792,RJ
Nilópolis,2021,3059486,232531,2826955,0,164559,1464892,1197505,RJ
Niterói,2021,66345730,2962539,63383192,26399,37156054,21273256,4927483,RJ
Nova Friburgo,2021,6324935,662874,5662061,130267,768817,3169034,1593943,RJ
Nova Iguaçu,2021,17794593,1722143,16072450,8261,1523123,8460495,6080572,RJ
Paracambi,2021,1162885,96901,1065984,3200,271413,390396,400975,RJ
Paraíba do Sul,2021,1253032,161467,1091565,63636,214271,431404,382254,RJ
Paraty,2021,1955303,122942,1832361,39520,590951,768108,433782,RJ
Paty do Alferes,2021,684863,86492,598370,61124,58524,222055,256667,RJ
Petrópolis,2021,15665448,1875030,13790418,70958,4742118,6528010,2449332,RJ
Pinheiral,2021,1452647,105273,1347374,5734,854984,264409,222247,RJ
Piraí,2021,2449990,287265,2162725,21163,1361264,473856,306442,RJ
Porciúncula,2021,415950,42920,373030,35016,44363,125929,167721,RJ
Porto Real,2021,4245742,1359733,2886009,4902,1749295,885169,246644,RJ
Quatis,2021,305015,35064,269951,23189,14590,105544,126628,RJ
Queimados,2021,4361718,569788,3791931,3473,865869,1737459,1185130,RJ
Quissamã,2021,5996913,73345,5923568,33197,4343048,1194820,352504,RJ
Resende,2021,10754410,2652300,8102110,60059,3265318,3575581,1201152,RJ
Rio Bonito,2021,1831415,236668,1594747,30006,119709,898755,546277,RJ
Rio Claro,2021,435971,53910,382061,56893,18294,106631,200243,RJ
Rio das Flores,2021,294391,24310,270080,18060,81192,61799,109029,RJ
Rio das Ostras,2021,8949070,550596,8398474,14234,4259841,2610566,1513834,RJ
Rio de Janeiro,2021,359634753,79324423,280310329,111267,45685982,177541096,56971984,RJ
Santa Maria Madalena,2021,234582,24119,210464,25373,7960,61967,115164,RJ
Santo Antônio de Pádua,2021,1284644,140638,1144006,56173,259723,483617,344493,RJ
São Francisco de Itabapoana,2021,1184531,196528,988003,283619,47881,269090,387413,RJ
São Fidélis,2021,845192,82700,762492,63650,68309,296015,334518,RJ
São Gonçalo,2021,20324883,1843431,18481452,81571,2003957,8725199,7670724,RJ
São João da Barra,2021,9886875,713990,9172885,59304,4636445,4061572,415564,RJ
São João de Meriti,2021,8963782,834523,8129258,1480,445899,4304919,3376960,RJ
São José de Ubá,2021,196862,29947,166914,40933,8751,41904,75326,RJ
São José do Vale do Rio Preto,2021,738568,142099,596469,190494,52310,150892,202774,RJ
São Pedro da Aldeia,2021,2743661,335294,2408367,41301,305669,1231138,830259,RJ
São Sebastião do Alto,2021,241289,31389,209900,42038,7674,45946,114242,RJ
Sapucaia,2021,1000575,199298,801277,43378,197879,395231,164789,RJ
Saquarema,2021,42178208,419311,41758898,22407,31852885,8961985,921622,RJ
Seropédica,2021,4777037,855813,3921224,18303,666095,2493586,743241,RJ
Silva Jardim,2021,602644,58486,544158,48909,91999,147444,255805,RJ
Sumidouro,2021,600127,134499,465628,197887,28703,91156,147882,RJ
Tanguá,2021,694549,56443,638106,17472,46116,250449,324069,RJ
Teresópolis,2021,5923947,641088,5282859,360917,540711,2896463,1484768,RJ
Trajano de Moraes,2021,242020,26934,215087,33405,7802,57837,116042,RJ
Três Rios,2021,6348173,848088,5500085,17386,2831278,1907634,743787,RJ
Valença,2021,3122612,289458,2833154,71900,1166621,980439,614194,RJ
Varre-Sai,2021,264154,39152,225002,45669,14617,56644,108071,RJ
Vassouras,2021,1321272,130215,1191057,36233,222719,578653,353453,RJ
Volta Redonda,2021,19671281,3270214,16401067,8048,8507261,5640223,2245535,RJ
Adamantina,2021,1370866,124519,1246347,54224,178323,785582,228217,SP
Adolfo,2021,115490,5118,110372,22826,17783,42622,27140,SP
Aguaí,2021,1314737,244377,1070361,121796,358841,437985,151740,SP
Águas da Prata,2021,209004,15155,193849,25096,25551,106279,36923,SP
Águas de Lindóia,2021,585604,46386,539218,10299,41439,372530,114951,SP
Águas de Santa Bárbara,2021,217296,12993,204302,70379,9944,82958,41021,SP
Águas de São Pedro,2021,147855,9287,138568,0,8859,98195,31515,SP
Agudos,2021,2638623,444333,2194290,85373,1120495,780808,207613,SP
Alambari,2021,129390,7428,121962,35450,11403,42753,32355,SP
Alfredo Marcondes,2021,120355,29853,90502,9081,21155,35648,24617,SP
Altair,2021,112274,5786,106488,48059,5049,24150,29230,SP
Altinópolis,2021,833396,40032,793364,386045,28794,296402,82123,SP
Alto Alegre,2021,113585,5622,107963,38450,7852,34981,26680,SP
Alumínio,2021,3982313,833685,3148628,1155,2236918,793351,117203,SP
Álvares Florence,2021,124351,3824,120527,60047,4640,30253,25587,SP
Álvares Machado,2021,709876,98091,611785,43126,121126,335572,111961,SP
Álvaro de Carvalho,2021,58586,2162,56425,11041,2988,19064,23332,SP
Alvinlândia,2021,58405,2114,56291,14786,3008,17208,21289,SP
Americana,2021,15217280,2388914,12828366,14188,4499622,7144793,1169763,SP
Américo Brasiliense,2021,1230444,132331,1098113,21525,363182,506588,206818,SP
Américo de Campos,2021,126802,4632,122171,38291,3852,46795,33233,SP
Amparo,2021,5152156,722355,4429800,120904,2105977,1830744,372175,SP
Analândia,2021,208314,9487,198827,46531,55495,61450,35352,SP
Andradina,2021,2845285,273080,2572205,170531,808160,1295768,297746,SP
Angatuba,2021,1474152,141432,1332720,198301,508781,497926,127712,SP
Anhembi,2021,169558,10879,158679,56226,19234,44276,38944,SP
Anhumas,2021,105621,3485,102136,42784,7638,26549,25165,SP
Aparecida,2021,1041067,52340,988727,3003,39568,762869,183287,SP
Aparecida d'Oeste,2021,151540,10944,140595,27847,38504,49291,24954,SP
Apiaí,2021,897713,73100,824613,259421,190903,257956,116332,SP
Araçariguama,2021,4814504,1060038,3754466,1761,1504367,2112508,135830,SP
Araçatuba,2021,9017958,942575,8075382,136998,1312464,5822670,803250,SP
Araçoiaba da Serra,2021,1205884,127586,1078297,29828,358401,522978,167091,SP
Aramina,2021,150277,12393,137884,27475,3774,76857,29778,SP
Arandu,2021,194818,6547,188271,92862,9502,50612,35295,SP
Arapeí,2021,45568,2377,43191,2769,1888,17210,21325,SP
Araraquara,2021,11953237,1452391,10500847,124543,2194730,6924501,1257073,SP
Araras,2021,6942567,913886,6028681,174529,1569122,3673554,611476,SP
Arco-Íris,2021,62096,2095,60001,28248,3646,13120,14987,SP
Arealva,2021,227083,12898,214184,66918,18061,87294,41911,SP
Areias,2021,58113,2398,55716,8334,1480,19688,26213,SP
Areiópolis,2021,163060,8776,154284,22630,12987,65258,53409,SP
Ariranha,2021,1136911,187586,949326,22473,198112,676702,52039,SP
Artur Nogueira,2021,1721737,257998,1463739,207404,318941,689122,248271,SP
Arujá,2021,8293370,1611799,6681571,44134,1393205,4787584,456648,SP
Aspásia,2021,39546,1486,38060,10329,2056,11473,14202,SP
Assis,2021,4082516,476753,3605763,56957,675200,2381901,491705,SP
Atibaia,2021,8361032,1442073,6918960,305860,1833696,4034661,744743,SP
Auriflama,2021,358544,22686,335858,36449,40185,189742,69482,SP
Avaí,2021,376094,10201,365893,249016,11779,71770,33327,SP
Avanhandava,2021,199389,10178,189211,38333,7236,81276,62366,SP
Avaré,2021,3278922,332141,2946781,154850,483492,1879750,428689,SP
Bady Bassitt,2021,551849,51575,500273,19643,82368,305638,92625,SP
Balbinos,2021,65400,2010,63390,16589,4811,13341,28648,SP
Bálsamo,2021,278642,27832,250809,37092,46856,122318,44543,SP
Bananal,2021,216018,15261,200757,11796,36130,93762,59069,SP
Barão de Antonina,2021,74956,2209,72748,28043,2888,21295,20522,SP
Barbosa,2021,109125,6844,102280,13933,4510,49618,34220,SP
Bariri,2021,1623406,205150,1418255,88983,426105,723694,179473,SP
Barra Bonita,2021,1515653,176621,1339031,20125,405061,732207,181639,SP
Barra do Chapéu,2021,133738,4648,129090,70754,4986,25568,27781,SP
Barra do Turvo,2021,125821,11777,114044,5097,5416,60597,42934,SP
Barretos,2021,5903516,564829,5338687,251329,1315472,3146638,625248,SP
Barrinha,2021,624816,43807,581009,30338,112693,272051,165926,SP
Barueri,2021,58027667,13818755,44208912,464,5741034,36185003,2282410,SP
Bastos,2021,1067217,65553,1001664,461928,123143,306440,110153,SP
Batatais,2021,2416803,265284,2151519,200058,532695,1109479,309287,SP
Bauru,2021,16721368,1842664,14878704,49290,2524992,10733609,1570814,SP
Bebedouro,2021,4080485,589814,3490670,117188,535906,2466710,370866,SP
Bento de Abreu,2021,210460,19985,190475,36684,77655,53273,22864,SP
Bernardino de Campos,2021,377950,35897,342053,37651,75863,169942,58597,SP
Bertioga,2021,2067677,145045,1922632,8255,141039,1318462,454876,SP
Bilac,2021,292577,15597,276980,124813,10507,103764,37896,SP
Birigui,2021,3947388,418990,3528399,80294,720788,2179371,547945,SP
Biritiba Mirim,2021,971016,39749,931267,471704,46493,280353,132717,SP
Boa Esperança do Sul,2021,380753,25899,354854,98617,33977,144514,77747,SP
Bocaina,2021,281964,22819,259145,43686,33096,111188,71175,SP
Bofete,2021,212434,13807,198628,33004,24085,84053,57486,SP
Boituva,2021,3393229,503710,2889519,29902,1115746,1412349,331521,SP
Bom Jesus dos Perdões,2021,1463036,233845,1229192,14056,575826,524791,114518,SP
Bom Sucesso de Itararé,2021,63857,3613,60243,5369,12078,19548,23249,SP
Borá,2021,74195,5916,68279,13496,23467,19788,11529,SP
Boracéia,2021,519153,66808,452345,25545,193575,204730,28494,SP
Borborema,2021,518182,40970,477212,115709,37148,242452,81904,SP
Borebi,2021,73943,4802,69141,22762,3666,20404,22310,SP
Botucatu,2021,5979359,605107,5374252,165588,1498003,3160156,550504,SP
Bragança Paulista,2021,7954300,1171714,6782586,99838,1987758,3946314,748676,SP
Braúna,2021,120687,4946,115741,36631,6689,43389,29033,SP
Brejo Alegre,2021,75675,4412,71263,22315,3599,24671,20678,SP
Brodowski,2021,894831,105963,788868,93166,147133,414074,134494,SP
Brotas,2021,1123987,120522,1003464,109573,280080,482125,131687,SP
Buri,2021,684130,53463,630667,225588,54819,250756,99504,SP
Buritama,2021,627565,41947,585618,72979,155317,274828,82494,SP
Buritizal,2021,244488,11004,233484,39268,119329,42011,32877,SP
Cabrália Paulista,2021,102882,5185,97697,25609,17341,29702,25046,SP
Cabreúva,2021,5961333,1129016,4832318,35186,1863557,2651030,282544,SP
Caçapava,2021,5214553,852091,4362463,23144,1890323,2018774,430222,SP
Cachoeira Paulista,2021,673632,36958,636675,19887,54497,405443,156848,SP
Caconde,2021,574395,22457,551938,249083,33499,185526,83831,SP
Cafelândia,2021,682544,71637,610908,107405,170241,243593,89668,SP
Caiabu,2021,69806,2071,67736,19485,3833,20301,24116,SP
Caieiras,2021,4858858,768836,4090022,4924,1735181,1894173,455745,SP
Caiuá,2021,96255,3935,92320,31770,2736,23349,34465,SP
Cajamar,2021,22713160,5238109,17475051,277,2955319,14021896,497560,SP
Cajati,2021,1755226,373267,1381960,186075,621421,425561,148903,SP
Cajobi,2021,170916,10586,160330,23625,8703,75926,52076,SP
Cajuru,2021,761749,72204,689545,145198,127358,285865,131125,SP
Campina do Monte Alegre,2021,151087,10309,140778,34383,15552,57611,33231,SP
Campinas,2021,72946775,13827269,59119506,170417,11136727,42629969,5182393,SP
Campo Limpo Paulista,2021,2530950,380614,2150336,10544,737110,1038526,364156,SP
Campos do Jordão,2021,1449808,114464,1335344,5938,131449,930239,267718,SP
Campos Novos Paulista,2021,194705,10739,183966,82321,13826,58714,29105,SP
Cananéia,2021,264410,14084,250326,38791,17594,119982,73959,SP
Canas,2021,130060,13204,116857,2281,19678,63844,31054,SP
Cândido Mota,2021,1518347,206444,1311903,116464,229212,832949,133278,SP
Cândido Rodrigues,2021,107108,8152,98955,32513,12621,36235,17585,SP
Canitar,2021,164319,14945,149374,8454,62469,47862,30589,SP
Capão Bonito,2021,1269097,85873,1183224,288352,118234,550333,226305,SP
Capela do Alto,2021,392354,29102,363251,43696,40582,172142,106831,SP
Capivari,2021,2990810,500534,2490276,60898,1045163,1086429,297785,SP
Caraguatatuba,2021,4532236,298116,4234120,14037,976219,2522465,721398,SP
Carapicuíba,2021,6854706,651003,6203703,332,911393,3961459,1330519,SP
Cardoso,2021,321120,15154,305966,81696,16170,141886,66213,SP
Casa Branca,2021,1179142,125136,1054006,264214,131201,508921,149670,SP
Cássia dos Coqueiros,2021,293111,4291,288821,218853,8449,40743,20775,SP
Castilho,2021,1388287,148445,1239842,111293,532894,471493,124161,SP
Catanduva,2021,5218361,508258,4710104,53856,910267,3239255,506725,SP
Catiguá,2021,152902,10524,142378,22123,12343,72451,35461,SP
Cedral,2021,533104,82139,450965,37046,172293,187027,54599,SP
Cerqueira César,2021,956914,99085,857829,107439,239460,417798,93132,SP
